path	sentence
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1672.wav	Tobiqni yolʹcyandaq a wǣwa yani tyerq anyedoh ayaq kaawǣy!
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/333.wav	ŋobtiki tarcyaq. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/602.wav	Siirtya punyah aya.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1377.wav	sadih niklǣ̄ anih tiki yaah yernya ănsawǣyh nyeŋǣ tiki ănanda ninya ŋamdyo tikăana aiwa tǣǣyuda ăyaa.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/568.wav	maqniwq –
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/807.wav	asăwa ŋăcyeki ŋulih parkasi yedǣy soyǎwi.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/362.wav	«Ŋămgǣ tyukŏona mǣ̄n? » 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/54.wav	"Ti brigadirwaq, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1528.wav	"tuh yesyakoonanda tukocyadamda pyatăbădăandā anih,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/6.wav	"săwawna macampii (săwawna mancambi), "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1415.wav	"Tikaăd ălcoqlǣmh ŋădimdye, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/62.wav	"""Mănih sit nyah ǣǣnih,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1288.wav	ŋilʹnyarih ma siqiw yǎŋorǣyq mih mǣnh aqawrad.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/814.wav	Maqniwq:
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1459.wav	"Tănyana unyana noy mimh, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1723.wav	 ǣǣh saryo abtadasʹ. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1262.wav	Pǣwdyaăna ŋămgǣ ŋadi?
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1133.wav	ŋani taykuy ŋani ŋamgǣ maniyeydawa».
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1625.wav	Tadawa mi Lǣqmoqrakor myakanda niwq anʹq aniq nyabakoonda maqniwq mi:
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/938.wav	Siqiw ăbinda nyewih awiq tiki siqiwh puydoh muŋgoda ŋinh ŋǣdăkiq  tikida niwh anaq minryeq.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/37.wav	Nyerdye pǣdariq nyana măncăradmh.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/50.wav	"Ti tamălyaŋgăna tyeda' ti tăryemh ŋǣqnyuh, nyerdyenya yanh ŋǣsuqniwamh, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/540.wav	Nyani maqnisawq ŋămyeǣyuda sipa nidih pirasq părădawdawǣyh.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/118.wav	tǣri tyaakurkaq anawaq.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/205.wav	ti taryem' paradambido'.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1345.wav	"A, nyah tăryemh oda. "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/377.wav	tănya tǣwrad.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1506.wav	nultada. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/455.wav	maqniwq.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/727.wav	"piiy piina numh pǣwsyumyā anih, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1047.wav	Syudbya wǣsako mannaqmaq:
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1310.wav	maqniwq mi yaah nyah sirta maqniwq. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1299.wav	" tidǣh tănyawǣ̄ anih ŋǒpoy tidǣŋgăna,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1620.wav	Tiki abiiyud mǣ nyorakuqulqnidimh Lǣqmoqrakomdih. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/326.wav	yabtkoyenq.   
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/701.wav	Yedămda nyaqmaq anih myakănda ăya.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1360.wav	ma nyerh orkih yaykocyamh syurŋadamcʹ tikanh».
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/218.wav	"Manya"" oy' nina "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/183.wav	"myadi' nya' sidna"" ana"". "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/11.wav	"A mănyaq nyerdyenyāna (< nyerdyenyaăna) tayna ŋilnyana ti Muŋguyh nyana ilyewacʹ (ilyewatʃʹ), koloc ŋǣnyu""."
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/549.wav	Ti maqniwq ŋani nyunda nyancinh mǣŋguda tarsih idyǎălh tiki ŋacyeki sǣrdaăna a.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/723.wav	«Ŋulih ǣtad».
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1358.wav	tănyaŋgu».
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/484.wav	Ti nyernyad pidyebidoh maqniwq yah tyerq nyenǣcʹq maqniwq ŋăworcipoyh maqniwh sǣrdaana anyaŋi yaăna aŋgaq maqniwq.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/395.wav	"«Nisyǎrq, torowa."
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1630.wav	Nyabakoda tuh sidya ǣwuwna nyorakuqlada. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/504.wav	Ti ŋǣqniwq mandānăwa punyah ǣbqnand.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/818.wav	"Ŋămyǎbtambsyatida, nyebyadănda mǣqŋăda. "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1627.wav	Maqniwq sidya abiih siqmi nyaqamңaancʹ aniq maqniwq siqmi siqmi adawanh arwaңaancʹ sidya abiih nyah sit watorңadmh.q
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1294.wav	"Maqniwq ilye yada tănya maqniwq ŋuliq ŋuliq piyariănda yǎdad piyānda, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1127.wav	"mǣwna, ŋumgăna păŋgălmi syudbya inyaăna, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/712.wav	Ŋămgǣmh tǣwran?
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1631.wav	Lǣqmoqrakond yuunda nyaad nyabakoda nyaqmada
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/104.wav	"Tăd yedǣy yanh ŋamdwami ti,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/686.wav	"săwăcyamda syera,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/583.wav	ŋani taki nyaănda aqamh tyaăna mǣŋguwa».
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1696.wav	yeye.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1655.wav	Wot takiye pribautki.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1092.wav	tikanh tǣw-yaah. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/575.wav	taminănda tiki ti tunda ǣwănh awănda».
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/228.wav	myakna.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/204.wav	takad lǣyomdambido' 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/589.wav	"«Ŋanih takǣǣna onăŋguh,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1475.wav	"tiki yaadănda pǣrŋada, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/553.wav	"  Ti wǣwa maqniwq taryemh,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/282.wav	"ŋobh Way ŋǣsowi, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/102.wav	Ŋǣya tikaăna ayoya. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1168.wav	yootah tad ŋǣdăwanda yaănanda tănya ŋădʹbăta syudǣǣyuta pomna pilibth pakăl-yh tiki yootada.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1682.wav	 Warңǣ mandaңow mandaңoow. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1235.wav	ŋilimbinwa». 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1352.wav	ayerta yadyemya.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/76.wav	Myaknaq ŋodh tǣwiwaq.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1551.wav	"Ŋǣryoyq ŋǣwiq anih,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1567.wav	Nyabir ңacyekimh pǣmbiwa nyabir nyemh pǣmbiwa yedǣy mi nyeboy nyemh mǣwi nyenǣcʹh. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/681.wav	Tah malăna nyudya ăbir ŋobh nyaătata tarănada niwŋaq adăananda adăananda.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/119.wav	Tăkad pǣwsyumya nyana ŋăniq tiq toq.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/671.wav	"tah malyaŋgana muŋgq tyesyetăna muŋgqyaq niqimh ŋaq tikitoh yesʹ silcʹ taraq,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/481.wav	– ilyewandoh yambănh mălye tyabiibtawiq.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/799.wav	"yalǣmdata ŋulih ŋădimya syenyey asuy yalyadanda ăya anih, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1313.wav	«Mǣqmanda yalyand tănyabh maqniwq miŋgăr(muŋgăr) piyānda tyebăŋgu».
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/343.wav	"«Tănyah, tănyah miŋadmh»"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/789.wav	tumda pyata.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/315.wav	Dadada. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/151.wav	"Tărcya myestadăwa"" owa"" tanya' ŋǣsiwa""."
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/520.wav	"Ŋaaq, maqniwq paryeŋodaăd săwawna ilye,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/157.wav	"abǣyŋǣ ai"". "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/895.wav	"tyuku ancyerh ŋǣda maqniwq tǣ tuyesh sidya wǣh ilyewah yambanh maqniwq wadyoqmani yambanh manqniwq ŋobkărth tăryemh loomba nisih turh,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1239.wav	Muŋgo pyay ăbimh ŋopoyh mǣwanyoq».
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/441.wav	Nyaanda taryemh man-in.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/710.wav	«akǣh ŋămgǣmh tǣwran?»
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/48.wav	ŋǣni ŋodʹbyatoh wǣwaq ŋǣqnimh.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/446.wav	"«Ta, wadyesanh» "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1324.wav	"ănoh tǣta,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/394.wav	«Ŋawo pǣrŋan?»
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1534.wav	"«Ilyedmh, maqniwq mǣdăbh tǣwradmh». "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/192.wav	tadkad parada tara.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1193.wav	Puucya mannaqmaq:
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/227.wav	"sidnaq mǣn' tǣwra"" "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/945.wav	"ŋopoy mungănh mǣyda,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/630.wav	"Maqniwq: «Yah obah ninya tarcya ilh yǎŋgoya, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/350.wav	Tăryemh sirŋa nyerănda nyana yah oyh ninya ŋobh syurămbăda. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1366.wav	"abtqyaayuda piliq widărăŋaah,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/524.wav	tad nyernyah solotǣriid nyenǣcʹh ilyebta ni taraq.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1319.wav	 tănya ŋădʹbăta ăryoy myuykocyǎda tamӣnda malyē anih lukqyaq mǣnda paandh tidǣnda paăndh tah măntǣyq.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1175.wav	syudbyaqyaqda soo myata nyoh sin tǣwotăŋo tădăw nyambor.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1457.wav	"ŋămgǣh timiqmaq mălye,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1399.wav	maqniwq wari myakna maqniwq Wǣǣlya wǣsăko iriwaq tănyǎsyǎti.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/978.wav	"nyero yaah lăŋgana,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/487.wav	"tăryemh man-in, păriq nyudoh yǎŋgoda. "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/113.wav	"Nu, mănyaq ăbărŋawaq tiki timh. "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/858.wav	«Ŋamgǣh yeqǣ̌mnya tyedah Muŋgoq pyay abidmh mănʹ tyedah ŋǣdăkǣdmh tyedanani?» 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/410.wav	ŋobtiki nyenǣy tuda ŋǣwi myata.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/338.wav	"Ti tikāna mărah ninya tikāna,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/795.wav	"Myath tyuŋgu piina so,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1522.wav	"Sǣwni ŋădimyaq maqniwq syadnyah ŋamdiwah ăncyerq ŋa,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/615.wav	taminănda tiki tunda ǣwanh aŋgu».
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1648.wav	 Tokcyaabi udq tawnyan sirah myaqni ңuq. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/863.wav	Muŋgoq pyay abir ŋanih ŋǣwadi.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/904.wav	"«akǣh,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/559.wav	Yalyah paryeŋoda maqniwq:
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1431.wav	«ănmi yarkqmadand maqniwq niwǣr ŋǣbqnand yarkq yendh siqmi anăŋgusʹ».
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/941.wav	Muŋgoq pyay ăbi maqniwq:
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1363.wav	ŋămdanda pyelyamh.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1605.wav	"	aaa."
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1730.wav	 obcokoq. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1382.wav	nyabi piyawnanda.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1295.wav	maqniwq ŋămcaănda tyebbata ti ān».
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/829.wav	ǣyyaq maqniwh puucya maqniwq tyedah nyuml ŋămgǣ ŋǣŋgu? 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/256.wav	"Tikid tyuquqnyana ǣqniqimh, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/561.wav	"Ti, maqniwq: "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/469.wav	Yaah nyaqăwh nyana ānaq āyaq syerti' yǎŋgu maqniwq.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1722.wav	 Tiki ǣǣh tu anyana aya? 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/69.wav	"Tikād (tikaăd) tikariina pǣwsyumnyana saltqninyu"" tikiq,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1038.wav	«Yedmih maqniwq mănʹ tyedăŋguw» 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1693.wav	 Yaydamyeǣyq pukdamyeǣyq ңariq todoowq myerq myeryeqңayoow sibyalyaңgǣǣy marh oboow nyerdandoow lyeǣbtǣyeǣyq . 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/627.wav	tikaăna ti sӣŋgăw wuni tănyah.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1240.wav	«Ti ŋămgǣ adkǣdiq ŋămgǣq? 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/60.wav	"ibya ānda?"" "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/707.wav	"Nidya ŋodh saălh, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/107.wav	"Takădanda lusa ti ŋǣqniwaq,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/541.wav	Ŋanih ŋamgǣh yeqǣ̄mnya tikaăd ŋanih tunh ărwanakǣǣh? 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/527.wav	 manʹ sudyewǣmi.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1191.wav	Maqniwq yeǣranadaryewq laănăkurcʹ: 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/902.wav	Nidya ŋawh.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1072.wav	Yeddih susa.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/285.wav	"tyedah mǣda, alʹmyerada tyuku ǣtah tyanyakuna ŋa "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/750.wav	"Maqniwq: «akǣh,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/758.wav	"Tiki lăbtǣyh myunya silpăwiq muŋgonaq malh tikăana ŋaq,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1586.wav	Tyedah nyeңǣ nyeңǣ abta… 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1498.wav	ărămh nisʹ mǣsǣ̄q Nyoyq măqrădyaŋgh nye nyumh tiki nyemh mǣq.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1279.wav	"Maqniwq: «Mănʹ tyedah adā niw pirăth,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/608.wav	mănʹ tăryemh syertawǣmi».
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/856.wav	«Ti ŋǣqniwh ŋămgǣ sidyambonih ŋǣdăkǣnih?» 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1749.wav	  A tiiyuda sidya. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1538.wav	"tiki Noy mărădyaŋgand nye,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1674.wav	anoto lǣǣna marabtyodadmh kaawǣy. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/641.wav	unăndh solotǣy minărtaănda tǣwqniqimh.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/563.wav	maqniwq –
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1474.wav	" ti tiki sadă niklisyeq anih,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/687.wav	tǣ tuyesăkomda nyǎqmaq ŋanih nyermya toǒnda ăya.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1657.wav	 [Nyeracbortʃiwo]
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/200.wav	"Tadkad ti ta yambuwa mǣ""ma""adana"" tyew' pir ŋǣbtaw' tiki, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/20.wav	Tăd tikaăd natʃalʹniy klass' pud
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/115.wav	"Ti myuyda pilikawanda ămgǣǣwaăna (ŋămgǣǣwaăna), ti, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1157.wav	ŋămgǣh pirkăna nisyarnyewononda yudǣqyaqawamda:
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/479.wav	tikiq păriqyaq mănʹ tăryemh syertawini.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/358.wav	syudǣnda poŋgăna padda tiki piidămda soyaba lăbtorta ŋǣwi.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1416.wav	"tiki ălcoqlǣmh tăd modā anih tyeǣ asăwanda ănh tiki mǣnh, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1125.wav	pidăr păŋgălmǣǣnand siqmi manondanăwa».
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1694.wav	Myatryewǣǣyq myatryewǣǣyq! 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/855.wav	adăkoyeda maqniwq:
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/472.wav	"Taryemh nibqnandih ŋǣŋguq nyaandih man-in,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/380.wav	«Niw ǣtăŋguq» 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1316.wav	«Ŋămcaăndā tyebbăt aŋgăna niŋaq tikar ŋanih nisyerŋa».
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1427.wav	"ŋanih ŋărilibtyeda, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1163.wav	"nyambor tăsiy yanda ŋǣsomăna wǣrdawǣda, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1018.wav	"taykuy mi,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1297.wav	"siqiw ărămh aye anih,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/881.wav	"Tiki puucyakoyer sawămda syera,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/103.wav	Yedǣy yanh yamdǣynaq. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1591.wav	Tikadanda tandayarka wǣh ǣqmyaqarkaawaad ңanih syor ңod ңanih wuni arwaq yath. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1661.wav	 kogda wyesnoy prilyetayut w tundru.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1499.wav	Tiki nyemh mǣqmaqadăndoh syanrindoh unh ilyenakiq anih?
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1658.wav	" Cnatʃit, ulyetaytye bistryeye, a to puli lyetyat wam nawstryetʃu."
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/942.wav	"«Mănʹ tyedah ma siddaq mănǣkarcyadmh,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/599.wav	"tiki yaănd aŋgun, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1432.wav	"Maqniwq: «Măncyaw ăyadmh,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/72.wav	"Ti myadoqmăna yadǣrŋa, "
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1347.wav	Tuh yash putko. 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/677.wav	Ŋanir manda:
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/166.wav	Ti wǣsăkoda ŋăni' taykuy Dudinka' 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/842.wav	"Taŋar, taŋok nyenǣciyeq yab."
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/769.wav	"«Nyudya ăbi yekar ănyamna ayā,"
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/975.wav	ŋămgǣdanda ăbărpăwnidā.
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/248.wav	iiwaana tiki tiki mi abcya' lyekar 
/home/jbottenb/repositories/nlp_research/dli_del_dev001/data/wav_split_gold/1666.wav	 Kak ʒye ǣto biloto?
