path	sentence
/root/repos/dli_del/data/wav_split_gold/1190.wav	Mănʹ yǎnămbowna myattyudāmh anih myatoh anyerq myuq. 
/root/repos/dli_del/data/wav_split_gold/1177.wav	nyambor myattyu.
/root/repos/dli_del/data/wav_split_gold/55.wav	"tah ŋănih taki nyenǣcyamh ŋǣdătamba pyasyǎti, "
/root/repos/dli_del/data/wav_split_gold/1298.wav	"yaanh lǣbtăna syudbyako tidǣh tănyawi,"
/root/repos/dli_del/data/wav_split_gold/918.wav	nikid ŋǣwi ŋǣbtumh –
/root/repos/dli_del/data/wav_split_gold/626.wav	"tiki yaăna tănya ai,"
/root/repos/dli_del/data/wav_split_gold/1429.wav	"Nyabi wari myakăd nidawh moyopyuh,"
/root/repos/dli_del/data/wav_split_gold/1721.wav	 Tiki pǣdarar maqniwq ǣǣh tu paradadasʹ. 
/root/repos/dli_del/data/wav_split_gold/1309.wav	"ora lukqyaq ŋamdyoda,"
/root/repos/dli_del/data/wav_split_gold/164.wav	"Tyeda' taykuy ŋobto' Karaulăd ŋǣda,"
/root/repos/dli_del/data/wav_split_gold/1292.wav	"miq ŋamdyodaq tyuku tikiqyaq tiki ŋămgǣ pălka,"
/root/repos/dli_del/data/wav_split_gold/1266.wav	Muŋgoh pyay ăbi maqniwq: 
/root/repos/dli_del/data/wav_split_gold/991.wav	«Mănʹ anyesǣyăbini ărqni ilăŋgun».
/root/repos/dli_del/data/wav_split_gold/1041.wav	mănʹ tyedah mănʹ mǣwăndami ŋǣqniwh –
/root/repos/dli_del/data/wav_split_gold/1178.wav	Puucyada tănyawi.
/root/repos/dli_del/data/wav_split_gold/867.wav	"Nyewi irinata tiki muŋgoh yesyaq,"
/root/repos/dli_del/data/wav_split_gold/567.wav	ŋuliq părădawǣda –
/root/repos/dli_del/data/wav_split_gold/231.wav	Nyerdye tamna 
/root/repos/dli_del/data/wav_split_gold/1571.wav	anda tad iprawanda  tiki anand myunya nyaңǣdya myaq ңǣwi.
/root/repos/dli_del/data/wav_split_gold/1118.wav	"«Tădaw, nyukcya,"
/root/repos/dli_del/data/wav_split_gold/1263.wav	"Sooh sidya yawna tăryemh wǣsoda mănrircʹ ǣwănondōh,"
/root/repos/dli_del/data/wav_split_gold/293.wav	] Tiq alʹmyer. 
/root/repos/dli_del/data/wav_split_gold/110.wav	"Brigadir maqnyu"", ămgǣ (ŋămgǣ),"
/root/repos/dli_del/data/wav_split_gold/603.wav	Tiki nyeh myaqămna tosʹ niwh taraq.
/root/repos/dli_del/data/wav_split_gold/715.wav	tyukuhtoqǒla maqniwq tyuku tǣ tuyesh myuh syāărth(syaaărth) taryemh nisʹ loombyuq iq 
/root/repos/dli_del/data/wav_split_gold/1215.wav	tăryemh incyelye anih wǣsăkoqyaq ăsăbărmanonda: 
/root/repos/dli_del/data/wav_split_gold/271.wav	Ti ti tyuku mǣr tanyah nyaandoh wuni tǣworq. 
/root/repos/dli_del/data/wav_split_gold/643.wav	maqniwq: «Syanh tărcyadmh nidmh ŋǣŋguh».
/root/repos/dli_del/data/wav_split_gold/1558.wav	"Mi uyumih nyamda nyertyeda maqniwq tikiyumih nyemda anaңguda Noy mărădyaŋg mamononda nyertyeǣrtabqnand mamononda ңǣqniwq mi niw tath maqniwq mi,"
/root/repos/dli_del/data/wav_split_gold/1171.wav	"Ŋani siqiw yalyah ŋanih oni anih, maqniwq: "
/root/repos/dli_del/data/wav_split_gold/704.wav	Tiki yedăr ŋămgǣda ădkǣya.
/root/repos/dli_del/data/wav_split_gold/133.wav	ti aq tiki. 
/root/repos/dli_del/data/wav_split_gold/1483.wav	"yekar onǣyq, "
/root/repos/dli_del/data/wav_split_gold/709.wav	Tiki nyerh idartawi ăbid tǣri ŋamdidq.
/root/repos/dli_del/data/wav_split_gold/1247.wav	"«Ŋopoy asăwa nyumih mayedadamnyoq,"
/root/repos/dli_del/data/wav_split_gold/291.wav	] anyana? 
/root/repos/dli_del/data/wav_split_gold/161.wav	"Tăd tikaawaăd maddye""nidum' mal'. "
/root/repos/dli_del/data/wav_split_gold/828.wav	yarta ŋăcyekimh.
/root/repos/dli_del/data/wav_split_gold/672.wav	mirwodoh. 
/root/repos/dli_del/data/wav_split_gold/287.wav	] Tyuku tiq alʹmyer anyana ŋa? 
/root/repos/dli_del/data/wav_split_gold/658.wav	Siqiw ăbih adădoh tănya.
/root/repos/dli_del/data/wav_split_gold/273.wav	ti tyuku tyuku abcyaŋgana ti 
/root/repos/dli_del/data/wav_split_gold/1646.wav	 Murtikaawami udq tawnaw tah myaqni ңuq. 
/root/repos/dli_del/data/wav_split_gold/688.wav	"Nyermya toǒnda ăya anih,"
/root/repos/dli_del/data/wav_split_gold/1626.wav	“Syoncyand ayuta wadamh mǣtadmh. 
/root/repos/dli_del/data/wav_split_gold/171.wav	"asawayu"" tʃas' yolʹcyand' "
/root/repos/dli_del/data/wav_split_gold/502.wav	"tarcya ŋǣŋgobqnandoh tăd nyernyah wǣbărkaq,"
/root/repos/dli_del/data/wav_split_gold/117.wav	"ăbărŋawaq, tăka puna"
/root/repos/dli_del/data/wav_split_gold/1120.wav	"«Tyedah sit mi, "
/root/repos/dli_del/data/wav_split_gold/331.wav	"Syaări tikowna yadbăta,"
/root/repos/dli_del/data/wav_split_gold/908.wav	 tuyes loombăŋgu  yedǣy tǣwrawi anyuy iq? »
/root/repos/dli_del/data/wav_split_gold/544.wav	Tiki ŋanih mănʹ taryem syertawǣmi.
/root/repos/dli_del/data/wav_split_gold/156.wav	"tyeǣ tiki yamda""ma""wa"" myadi' nyana "
/root/repos/dli_del/data/wav_split_gold/425.wav	Yadǣr-yanda syurtyarh ti ŋǣqniwh.
/root/repos/dli_del/data/wav_split_gold/213.wav	"Ti"" (tiki?) tarcya piryembiwa"". "
/root/repos/dli_del/data/wav_split_gold/368.wav	"Maqnidă̌mh,"
/root/repos/dli_del/data/wav_split_gold/1384.wav	Sidyah sǣrh puh nidawh wǣtah.
/root/repos/dli_del/data/wav_split_gold/1320.wav	"Tiki ŋinănda muŋgsăwǣyh irinda ărta ŋinda ŋǣqnisawq tăryemh anaqnidawh,"
/root/repos/dli_del/data/wav_split_gold/13.wav	I tănyana ti oyh ninya soyadmh.
/root/repos/dli_del/data/wav_split_gold/571.wav	Tiki – maqniwq 
/root/repos/dli_del/data/wav_split_gold/1219.wav	"sooh myaqni măkodah sinh andadǣmh,"
/root/repos/dli_del/data/wav_split_gold/1080.wav	tăŋociyedaq mad malh tyenyewin».
/root/repos/dli_del/data/wav_split_gold/1697.wav	 [Nyeracbortʃiwo]
/root/repos/dli_del/data/wav_split_gold/52.wav	Tiki mǣǣna ŋănih raciyawaq yaŋgu.
/root/repos/dli_del/data/wav_split_gold/519.wav	ilanda ŋoka. 
/root/repos/dli_del/data/wav_split_gold/16.wav	"padnăwami tǣwi""."
/root/repos/dli_del/data/wav_split_gold/1660.wav	 aa.
/root/repos/dli_del/data/wav_split_gold/267.wav	"ti wǣsakoŋǣ ayadmh – anyaawana, Dudinkaana ŋǣya, "
/root/repos/dli_del/data/wav_split_gold/1376.wav	"tad widărawadih yaănandih sadih nikli,"
/root/repos/dli_del/data/wav_split_gold/1208.wav	pyelyeynyana todasyati ŋuliq parkăsipoyq.
/root/repos/dli_del/data/wav_split_gold/190.wav	Tyew' ŋar 
/root/repos/dli_del/data/wav_split_gold/1302.wav	mi pǣdăra yah orkiqyaq nyumda ŋămgǣ?
/root/repos/dli_del/data/wav_split_gold/1285.wav	"irir ti ӯbtaana pǣwdyaănda ăyasyanyoq,"
/root/repos/dli_del/data/wav_split_gold/1470.wav	numh siryemyawa. 
/root/repos/dli_del/data/wav_split_gold/1628.wav	Tadtikaad tadaw nyabakoda nyencyuwqniwq maqniwq: 
/root/repos/dli_del/data/wav_split_gold/1.wav	sawa nyeǣǣy (săwă nye). 
/root/repos/dli_del/data/wav_split_gold/1710.wav	“Syancyokuni ǣwakuni lǣtambanq manʹ poyorcʹ andadmh.q
/root/repos/dli_del/data/wav_split_gold/198.wav	"ubta ŋǣ""nim' tyuku ŋǣd nikadaŋga"""
/root/repos/dli_del/data/wav_split_gold/585.wav	   maqniwq –
/root/repos/dli_del/data/wav_split_gold/429.wav	tǣwqniqimh. 
/root/repos/dli_del/data/wav_split_gold/927.wav	"Muŋgoq pyay ăbimh mănǣkărta nida mănǣsah tămna nidya nyǎqmǣq, "
/root/repos/dli_del/data/wav_split_gold/203.wav	ti tiki' ni' yusyebtalambido'.
/root/repos/dli_del/data/wav_split_gold/1223.wav	"tyuqud nǣkăltawā anih, mănʹ tikaawaăd tiwa adăŋguwwa. "
/root/repos/dli_del/data/wav_split_gold/1003.wav	"«Irikǣh,"
/root/repos/dli_del/data/wav_split_gold/1336.wav	"nuwoh saryoăna maqniwh siqiw yurh uryodah maqniwq ǣŋgrimh mǣqŋawaq, "
/root/repos/dli_del/data/wav_split_gold/1393.wav	"«Tyuku ilăŋgaw tarsiq wǣwa,"
/root/repos/dli_del/data/wav_split_gold/238.wav	"Ta""alʹcyuna yolʹcye""maadando', mǣǣ""na"" tiki lyekaraa""na"" "
/root/repos/dli_del/data/wav_split_gold/372.wav	wadakoyemi tǣwrair. 
/root/repos/dli_del/data/wav_split_gold/1364.wav	"Yath taryemh ilyewa anih, "
/root/repos/dli_del/data/wav_split_gold/223.wav	"tanyana pon' mi""niwam'. "
/root/repos/dli_del/data/wav_split_gold/1637.wav	 Lǣqmoqrakow adakad taq! 
/root/repos/dli_del/data/wav_split_gold/825.wav	"tyeda wǣyncyer-yuw mǣw, "
/root/repos/dli_del/data/wav_split_gold/284.wav	"Ti mancaranida tanyawiq ŋǣqniqimq, "
/root/repos/dli_del/data/wav_split_gold/876.wav	«Ti tyedah nyermyaărtanh tǣwa niǐmi yǎŋgu ani yath».
/root/repos/dli_del/data/wav_split_gold/1704.wav	 Mǣkocyayedamyeyh wǣnoh palciq tyaambyeyq. 
/root/repos/dli_del/data/wav_split_gold/651.wav	"Maqniwq tiki yesya arwăda maqniwq,"
/root/repos/dli_del/data/wav_split_gold/33.wav	Tăd tikaăd taqălʹnyayu sidnaq UstʹPortănh sidnaq tǣwraq.
/root/repos/dli_del/data/wav_split_gold/1500.wav	"Tiki nye tiki Nyoyq măqrădyaŋg nyuuyuta asăwaŋǣ tiki nyenyada tiki tiki yunabh,"
/root/repos/dli_del/data/wav_split_gold/1257.wav	"tădtikaad, "
/root/repos/dli_del/data/wav_split_gold/1612.wav	"Yewǣydih syancyoңǣ lyenyewi, "
/root/repos/dli_del/data/wav_split_gold/226.wav	"tikina"" mal' susada""maadana"" ti ta""alʹnya "
/root/repos/dli_del/data/wav_split_gold/835.wav	tiki ŋăcyekǣr ŋarmdaki.
/root/repos/dli_del/data/wav_split_gold/1055.wav	"«Irikǣh,"
/root/repos/dli_del/data/wav_split_gold/600.wav	nibqnanda pindaq ŋǣdăŋguw»  
/root/repos/dli_del/data/wav_split_gold/1576.wav	Ti nyabi asawanh nyumda miqңaq pǣdaraana mayandorcʹ owǣmda nyabi asawar nyemda aye.  
/root/repos/dli_del/data/wav_split_gold/689.wav	yedămda sotăki tuyesăkomda manăpyah nih ŋodh tănănakih.
/root/repos/dli_del/data/wav_split_gold/713.wav	Tyukumh tyedah măqnǣqwaq».
/root/repos/dli_del/data/wav_split_gold/1633.wav	Nyabakoonda maqniwq: 
/root/repos/dli_del/data/wav_split_gold/1651.wav	ǣǣǣ mi tincyami. 
/root/repos/dli_del/data/wav_split_gold/939.wav	"Ti tănya mǣ anih syalănda tyaah mǣydanyoq ti,"
/root/repos/dli_del/data/wav_split_gold/70.wav	tikiq tănyana mǣnaq tiki tiq lyekarmh
/root/repos/dli_del/data/wav_split_gold/838.wav	"Tyey, Muŋgoq pyay abi laănăkomh nidawh pilibth aqnaqnidawh,"
/root/repos/dli_del/data/wav_split_gold/1265.wav	"«Puucyow, tădawă tyedăawh mǣw!»"
/root/repos/dli_del/data/wav_split_gold/751.wav	siqmi ŋǣdăraărkărh». 
/root/repos/dli_del/data/wav_split_gold/990.wav	tyukuni ilh!»
/root/repos/dli_del/data/wav_split_gold/165.wav	"tikaăd ti ti"" lyekar ŋobtiki taykuy mǣǣd Dudinkaăd ŋǣda."
/root/repos/dli_del/data/wav_split_gold/606.wav	Maqniwq mi:
/root/repos/dli_del/data/wav_split_gold/1448.wav	"Nikanda nyenǣy ubtădmh niryeta ŋarka ăr tăniwāsʹ,"
/root/repos/dli_del/data/wav_split_gold/1644.wav	 Piyakoowami udq tawnaw piyakoowami siwi sǣrkana yesya yaңgabcyami
/root/repos/dli_del/data/wav_split_gold/277.wav	"tǣda a, "
/root/repos/dli_del/data/wav_split_gold/1608.wav	Nyabi abyeyq taңocyaңgana aniq sidya abi ilyeңaah. 
/root/repos/dli_del/data/wav_split_gold/776.wav	Ta susaya
/root/repos/dli_del/data/wav_split_gold/743.wav	"Syaah unăndh nyǎqămbădakǣdā,"
/root/repos/dli_del/data/wav_split_gold/1161.wav	Ŋămgǣrida syer-aya yembaqăyq.
/root/repos/dli_del/data/wav_split_gold/542.wav	Tiki?
/root/repos/dli_del/data/wav_split_gold/1234.wav	"ta ŋaruwnanda mǣǣna siqmi yootaana siqmi yǎdpinwa maqniwq,"
/root/repos/dli_del/data/wav_split_gold/1027.wav	"tăryemh sirŋadǣmh anih, "
/root/repos/dli_del/data/wav_split_gold/1185.wav	ti maqniwq ti ādmh».
/root/repos/dli_del/data/wav_split_gold/1021.wav	"Punaaw maqniwq: «Ŋōrcʹ mănʹ widărăbqnani,"
/root/repos/dli_del/data/wav_split_gold/1719.wav	pǣdaranh ayasʹ. 
/root/repos/dli_del/data/wav_split_gold/209.wav	"tikad ŋamcidi' nyaŋotakǣ"", "
/root/repos/dli_del/data/wav_split_gold/1015.wav	"Ŋămgǣ păsi nyu ŋanih yenărmana piŋgu, "
/root/repos/dli_del/data/wav_split_gold/489.wav	Tărcya ŋǣbtoh tiki yaăndoh aŋguq. 
/root/repos/dli_del/data/wav_split_gold/1554.wav	"sidya ŋǣdădyoda ŋǣdălyowanondih, "
/root/repos/dli_del/data/wav_split_gold/1154.wav	mănʹ myakni ăyadmh». 
/root/repos/dli_del/data/wav_split_gold/682.wav	"adăananda maqniwq: «akǣh,"
/root/repos/dli_del/data/wav_split_gold/1307.wav	"A, luk luk lukoh, ti lukqyaq."
/root/repos/dli_del/data/wav_split_gold/1062.wav	"«Kălǣ,"
/root/repos/dli_del/data/wav_split_gold/384.wav	Nyenǣy myaq. 
/root/repos/dli_del/data/wav_split_gold/414.wav	ŋaaq turiănda.
/root/repos/dli_del/data/wav_split_gold/316.wav	"] W nicowʹya Pyelyadki, da?"
/root/repos/dli_del/data/wav_split_gold/1616.wav	"Taryemh syanri unandh yadwi uh Lǣqmoqrakor  usuwǣy yalyah turcyati, "
/root/repos/dli_del/data/wav_split_gold/34.wav	"Sowoc Oktyabrʹskiy ŋǣǣqnyu""."
/root/repos/dli_del/data/wav_split_gold/160.wav	"Koralʹ' myud tămna syanaw ti a"". "
/root/repos/dli_del/data/wav_split_gold/163.wav	"nyenǣy nyenǣcya"" lyekar"" to"". "
/root/repos/dli_del/data/wav_split_gold/1083.wav	"«Yǎŋgu, aăi»."
/root/repos/dli_del/data/wav_split_gold/392.wav	tiki sidya ŋămyamda turinh păradambiiyuda.
/root/repos/dli_del/data/wav_split_gold/1198.wav	«Nyenǣciyekocya myattyu». 
/root/repos/dli_del/data/wav_split_gold/847.wav	"adăda taāŋaruwna puucyaŋǣ ăya,"
/root/repos/dli_del/data/wav_split_gold/444.wav	"«Tădawa, tad yadălmani manʹ mayandorti odǣmh. "
/root/repos/dli_del/data/wav_split_gold/1273.wav	"Muŋgoh pyay ăbi maqniwq, "
/root/repos/dli_del/data/wav_split_gold/774.wav	"ŋămgǣ towna,"
/root/repos/dli_del/data/wav_split_gold/436.wav	" arădh nyabi ǣw uyuh nyayuh ăwā ibya yabdā aniq tiki mădăŋguda,"
/root/repos/dli_del/data/wav_split_gold/668.wav	"anyedămh,"
/root/repos/dli_del/data/wav_split_gold/1308.wav	"Maqniwq: «Ŋobh syudbyako luk, "
/root/repos/dli_del/data/wav_split_gold/82.wav	"tiki abcyangaw tărcya ŋǣwisʹ, mănʹ ărqni sǣwaqnani manǣsqnisawawh."
/root/repos/dli_del/data/wav_split_gold/1488.wav	"ŋaat myadotoh nyana,"
/root/repos/dli_del/data/wav_split_gold/1392.wav	Imi yadǣrŋa: 
/root/repos/dli_del/data/wav_split_gold/1278.wav	taryemh ti ilyenaawaand tyedah laăna yah nyenǣcyaŋǣ wunin andh».
/root/repos/dli_del/data/wav_split_gold/1505.wav	"Tyuku, tiki nyend yusyedasʹh mih nih paŋglyokoh nih nultawǣda, "
/root/repos/dli_del/data/wav_split_gold/1102.wav	 ŋuwqmaq. 
/root/repos/dli_del/data/wav_split_gold/1069.wav	«Yah taborkana nyenǣcʹh ancyerq ilyeŋgu?»
/root/repos/dli_del/data/wav_split_gold/122.wav	Mi ŋǣya tikaawmh maldyoyŋǣ taminni ŋănih nyeri
/root/repos/dli_del/data/wav_split_gold/1106.wav	"taki mimh osyanyoq,"
/root/repos/dli_del/data/wav_split_gold/957.wav	paryeŋodah yanh maqniwq ŋǣdălyorcʹ mǣtini maqniwq ănni ti adan?».
/root/repos/dli_del/data/wav_split_gold/323.wav	taki yalyah paraŋodanh ayadmh.
/root/repos/dli_del/data/wav_split_gold/1284.wav	"tyedah maqniwq ti, "
/root/repos/dli_del/data/wav_split_gold/598.wav	"man-in,"
/root/repos/dli_del/data/wav_split_gold/302.wav	lyekarq lidoh manǣsqniqimh. 
/root/repos/dli_del/data/wav_split_gold/634.wav	"Manʹ ti ŋǣqniwh,"
/root/repos/dli_del/data/wav_split_gold/87.wav	Sabye ponh niwacʹ mǣŋguq. 
/root/repos/dli_del/data/wav_split_gold/960.wav	"«Irikǣ, tălyahtălyah!»"
/root/repos/dli_del/data/wav_split_gold/202.wav	"Tiki nyeri awi awi"" ti"" ŋamca"" ti taryem' "
/root/repos/dli_del/data/wav_split_gold/1481.wav	 ti Miniko ayeda.
/root/repos/dli_del/data/wav_split_gold/35.wav	 Aga. Tăka?]
/root/repos/dli_del/data/wav_split_gold/1332.wav	Siqiw yurh uryodah ǣŋgă̌rimh mǣqŋaq. 
/root/repos/dli_del/data/wav_split_gold/478.wav	"Ŋa, ti tărcyaq tănyaŋguq,"
/root/repos/dli_del/data/wav_split_gold/280.wav	"Ti tarcya abcyaŋgana awiq tiqnyoq tyuku, tyuku ǣtah tyaanyaŋi ǣwana"
/root/repos/dli_del/data/wav_split_gold/1252.wav	Manih tyedah nye nyumih nyedănda anăwanh ărwa siqmi tăryemh mayedambiwa. 
/root/repos/dli_del/data/wav_split_gold/1244.wav	"Ŋani syanrindoh unandh ilyenakiq,"
/root/repos/dli_del/data/wav_split_gold/683.wav	"ŋopoykocyah itwaq osqmah mănyaq unyaăwana itămd maqniwq idmh wunin tǣwăbăsyetuh,"
/root/repos/dli_del/data/wav_split_gold/1370.wav	Syaqnǣqrinda unănda ŋǣbqnanda ŋodh yaămh madăwiq.
/root/repos/dli_del/data/wav_split_gold/270.wav	"Nid nih manq: «Ou, tyukor amgǣǣrtmh pǣrmi niŋaq». "
/root/repos/dli_del/data/wav_split_gold/649.wav	"yalyah paryeŋoda maqnisawh,"
/root/repos/dli_del/data/wav_split_gold/366.wav	 maqniwh.
/root/repos/dli_del/data/wav_split_gold/367.wav	"«Tyedah, maqnidă̌mh ŋamgǣ taryemh ǣnyakǣdmh?"
/root/repos/dli_del/data/wav_split_gold/332.wav	"ŋobtiki yawh ǣwăna siqiw wǣbărkaqya,"
/root/repos/dli_del/data/wav_split_gold/1634.wav	“Ңuliq yabtkoyenh mi siqmi nyon adaq sidya abinh sit nidmh mitq.q 
/root/repos/dli_del/data/wav_split_gold/1733.wav	Tiki amgǣ? 
/root/repos/dli_del/data/wav_split_gold/260.wav	"oyh nid anǣydoh tyukod, tayh tǣwqmaadandoh wstryetʃyeymbawidoncʹ, pidawadoh urkari miqmiqmaq"
/root/repos/dli_del/data/wav_split_gold/241.wav	"Tiki nyercyuna tiki, tiki abcyal mǣǣna,"
/root/repos/dli_del/data/wav_split_gold/243.wav	"taŋok"" nyenǣcya"", "
/root/repos/dli_del/data/wav_split_gold/629.wav	Nyabi nyekocya ŋanih inomda.
/root/repos/dli_del/data/wav_split_gold/1585.wav	Minikoh. 
/root/repos/dli_del/data/wav_split_gold/1566.wav	Tadawa myadoh nimnya tad ңadimyandoh taki myakq tad tǣwwadoh yaandoh ti ңǣqniwq. 
/root/repos/dli_del/data/wav_split_gold/1110.wav	"«Ŋǣy, păncyerŋan? – mancyeti –"
/root/repos/dli_del/data/wav_split_gold/305.wav	"tiq liq anih lyekarq manǣqyadoh, "
/root/repos/dli_del/data/wav_split_gold/1357.wav	"«Tyuquy tiq ninya ma yamb idya tănya, "
/root/repos/dli_del/data/wav_split_gold/1245.wav	"ŋanih ŋobăŋguna Muŋgo pyay ăbi tăryemh incyelye,"
/root/repos/dli_del/data/wav_split_gold/1111.wav	ŋăwǣd pyūn?»
/root/repos/dli_del/data/wav_split_gold/1344.wav	Ŋuliq tǣta ănya. 
/root/repos/dli_del/data/wav_split_gold/1150.wav	Syanh orcyatida ăncyerkart nida pirasq.
/root/repos/dli_del/data/wav_split_gold/201.wav	tiki pya taryem' 
/root/repos/dli_del/data/wav_split_gold/1025.wav	"Yed, yed pinqniwq."
/root/repos/dli_del/data/wav_split_gold/1228.wav	tyedanda tyeda ti piribtyawa wadaqnanda nyeda ŋǣdaki.
/root/repos/dli_del/data/wav_split_gold/415.wav	"Ti maqniwq mi,"
/root/repos/dli_del/data/wav_split_gold/67.wav	pǣwsyumnyaŋi raciyah laănawamh tǣwamih.
/root/repos/dli_del/data/wav_split_gold/746.wav	Maqniwq: 
/root/repos/dli_del/data/wav_split_gold/423.wav	"«Nyemh odāmh, ambi»"
/root/repos/dli_del/data/wav_split_gold/934.wav	"ŋanih tah ih maŋg, "
/root/repos/dli_del/data/wav_split_gold/1103.wav	«Tyedah syaranih nyaarh sawna».
/root/repos/dli_del/data/wav_split_gold/872.wav	"unyaăwana mănʹ,"
/root/repos/dli_del/data/wav_split_gold/1274.wav	syudbyanda nye nyunh maqniwq:
/root/repos/dli_del/data/wav_split_gold/413.wav	"Tăsiy nye ŋāwkamda tunh păradambida,"
/root/repos/dli_del/data/wav_split_gold/1159.wav	"mǣqyaqmi tănyasyanyoq, "
/root/repos/dli_del/data/wav_split_gold/1496.wav	"«Nyoyq mărălyaŋgh maqniwq nye nyu maqniwq tyaănd syadota nye maqniwq syernaq tǣta nyawaq, "
/root/repos/dli_del/data/wav_split_gold/607.wav	«Yalyah paryeŋoda nyani maqniwq mi –
/root/repos/dli_del/data/wav_split_gold/1464.wav	tuh yesyamh anā –
/root/repos/dli_del/data/wav_split_gold/246.wav	"syanri yalya' mancaya niw' ŋa"". "
/root/repos/dli_del/data/wav_split_gold/650.wav	maqniwq sǣwni sarădawanh ărwā».
/root/repos/dli_del/data/wav_split_gold/1706.wav	"Pyeңg-yuda ңobth mǣ aniq ңobth mǣwi pyeңg-yuta myuq wadaaqnaqta mǣyda, "
/root/repos/dli_del/data/wav_split_gold/631.wav	"nyumda maqniwq,"
/root/repos/dli_del/data/wav_split_gold/1434.wav	yudmh pǣdaryeqǣq».
/root/repos/dli_del/data/wav_split_gold/134.wav	Ŋǣya tăd(ti)kad raciyaăna nămdqmaădandoh lucaq toŋowq. 
/root/repos/dli_del/data/wav_split_gold/1480.wav	"Paŋglyokoh nih yusyebtaqmaawamda tyenyedasyē anih, "
/root/repos/dli_del/data/wav_split_gold/1100.wav	ŋaaq». 
/root/repos/dli_del/data/wav_split_gold/1545.wav	"ărămh nisʹ mǣsq tiki asăwaad ŋacyekimh o tiki nyer,"
/root/repos/dli_del/data/wav_split_gold/1001.wav	"«Mănʹ ărqni ăbărtin,"
/root/repos/dli_del/data/wav_split_gold/953.wav	"«Uu, maqniwq, yebcotakō,"
/root/repos/dli_del/data/wav_split_gold/971.wav	«Ŋămgǣ siyakăwna laănan Syudbya wǣsakō?»
/root/repos/dli_del/data/wav_split_gold/379.wav	 ti ŋǣqniwh ărta mandawa. 
/root/repos/dli_del/data/wav_split_gold/1597.wav	 Ti ңaaq ti. 
/root/repos/dli_del/data/wav_split_gold/1044.wav	ŋokaq niqimŋaq.
/root/repos/dli_del/data/wav_split_gold/1690.wav	"	A mi Lorcǣq? "
/root/repos/dli_del/data/wav_split_gold/613.wav	"mimh, poymh womdabăda maqniwq nye ŋǣqniwah ilyewanda yambănh,"
/root/repos/dli_del/data/wav_split_gold/831.wav	Muŋgoh pyaq ninya maqniwq lăbtǣyh myunya maqniw parkasih lyasyowǣnănyoq – 
/root/repos/dli_del/data/wav_split_gold/189.wav	"Ti tǣnd tǣnd a""... a""ma"". "
/root/repos/dli_del/data/wav_split_gold/1707.wav	tadtikaad urabida. 
/root/repos/dli_del/data/wav_split_gold/1056.wav	"alya sānwonda,"
/root/repos/dli_del/data/wav_split_gold/741.wav	"Syaarinda unăndh nyǎqămbădakǣdā anih,"
/root/repos/dli_del/data/wav_split_gold/1131.wav	yuq tibya».
/root/repos/dli_del/data/wav_split_gold/391.wav	"nyenǣy tumh mǣqmiq aniq,"
/root/repos/dli_del/data/wav_split_gold/1148.wav	"tăsiy maqniwq,"
/root/repos/dli_del/data/wav_split_gold/320.wav	Ŋămgǣ tăryemh ǣnăkǣwaq? Mănyaq ărqnaq piidănaq niwaq amyedambyuq.
/root/repos/dli_del/data/wav_split_gold/662.wav	adădoh tănya 
/root/repos/dli_del/data/wav_split_gold/762.wav	Tiki muŋgq purombh malye āwaq.
/root/repos/dli_del/data/wav_split_gold/907.wav	"urka tusipoyh mănʹ yedh myu,"
/root/repos/dli_del/data/wav_split_gold/617.wav	ni aŋguh».
/root/repos/dli_del/data/wav_split_gold/785.wav	Ŋămgǣh pirkăna puucya pǣwsyumyah nyana onawăncʹ ărwa. 
/root/repos/dli_del/data/wav_split_gold/703.wav	Siqiw ăbir itămdoh ŋămancʹ malh sanǣydh.
/root/repos/dli_del/data/wav_split_gold/1724.wav	 Tiki ǣǣh saryo anyana aya? 
/root/repos/dli_del/data/wav_split_gold/1371.wav	"Yaămh madăwiq anih, "
/root/repos/dli_del/data/wav_split_gold/773.wav	Sira susaya –
/root/repos/dli_del/data/wav_split_gold/480.wav	Tikiqyad maqniwq tărcyaq
/root/repos/dli_del/data/wav_split_gold/815.wav	«Ŋii yawna nyon yadǣrcyatuh».
/root/repos/dli_del/data/wav_split_gold/576.wav	«Nyaanda man-in.
/root/repos/dli_del/data/wav_split_gold/739.wav	"Panăt nyǎqămaqdā, "
/root/repos/dli_del/data/wav_split_gold/220.wav	"tay', "
/root/repos/dli_del/data/wav_split_gold/621.wav	"tiki pǣwdyumh nǣkălŋa anih maqniwq,"
/root/repos/dli_del/data/wav_split_gold/1096.wav	"«Nyukcyā,"
/root/repos/dli_del/data/wav_split_gold/639.wav	ŋămgǣǣrtăda yǎŋgu. 
/root/repos/dli_del/data/wav_split_gold/850.wav	nyunda nyumh ti ŋǣqniwh.
/root/repos/dli_del/data/wav_split_gold/181.wav	"takaad luca"" tiki"" ŋani' mancaranaŋǣ towi"" "
/root/repos/dli_del/data/wav_split_gold/1303.wav	Ŋămcaqyaqda ŋăwăr orkih toqǒla ŋăwăr [nyeracbortʃiwo]. 
/root/repos/dli_del/data/wav_split_gold/288.wav	U?
/root/repos/dli_del/data/wav_split_gold/1716.wav	  maqniwq oqryeqyaq tosʹ aniq oqryeqyaq ңam-ydasʹ
/root/repos/dli_del/data/wav_split_gold/116.wav	sisyurăa ŋǣsyǎti.
